Subject_ID,triplet_number,Single_triplet_learning,Final_Triplet_Trial_HA,triplet_label,triplet_excluded,Retention_to_next_triplet,Retention_to_2_trials_out,go,nogo,go_1back,nogo_1back,go_SPE,go_1backSPE,Experiment,includeTrip,exptID,tripType,retRatio,includeSubj
1bEsoYX9,13,-7.28071182881621,-6.37139859441072,stop_ccw,False,5.53917439252086,17.9445845833773,0,-15,NaN,NaN,0,NaN,Rotation_Online,1,1,4,-0.760801213227182,0
1bEsoYX9,14,-9.48286745001172,-9.70841736573607,go_ccw,False,-12.9250867172686,NaN,-15,0,0,-15,-46.5966950066043,-0,Rotation_Online,1,1,1,1.36299350227157,0
1bEsoYX9,15,18.5089424703527,-24.7751405688319,stop_cw,False,-0.435396559319031,NaN,0,15,-15,0,0,46.5966950066043,Rotation_Online,1,1,6,-0.0235235784008968,0
1bEsoYX9,16,0.487963214662216,-6.31876475382239,stop_cw,True,-2.18530519454885,NaN,NaN,NaN,0,15,NaN,-0,Rotation_Online,0,1,6,-4.47842199757124,0
1bEsoYX9,17,3.90767343041784,-7.55316977502917,stop_ccw,True,6.18121610638326,23.4580931324408,NaN,NaN,NaN,NaN,NaN,NaN,Rotation_Online,0,1,4,1.58181491274779,0
1bEsoYX9,18,-1.99391688475987,-7.83279556623472,go_ccw,False,230.52342404143,NaN,-15,0,NaN,NaN,-42.1035894770521,NaN,Rotation_Online,1,1,1,-115.613356706788,0
1bEsoYX9,19,-224.484428689651,-15.8657078027738,stop_cw,True,-221.251193461652,-245.839176113134,NaN,NaN,-15,0,NaN,42.1035894770521,Rotation_Online,0,1,6,0.985597062358084,0
1bEsoYX9,20,-5.39854436540054,-13.7003986653715,go_cw,False,-13.1487536615911,NaN,15,0,NaN,NaN,20.4890396207094,NaN,Rotation_Online,1,1,3,2.43561092983914,0
1bEsoYX9,21,-1.0649868010637,-4.88520256811728,stop_ccw,False,10.9773236949661,-7.12813473344926,0,-15,15,0,0,-20.4890396207094,Rotation_Online,1,1,4,-10.3074739367681,0
1bEsoYX9,22,-6.51440260170006,-10.413110462447,go_cw,False,-5.58192671824287,NaN,15,0,0,-15,16.1779453642683,-0,Rotation_Online,1,1,3,0.856859340684004,0
1bEsoYX9,23,-1.81341966270685,-9.53216668319737,stop_0,False,5.46150138982597,-20.2300827796188,0,0,15,0,0,-16.1779453642683,Rotation_Online,1,1,5,-3.01171400208252,0
1bEsoYX9,24,-1.19760512313502,-15.6094826125952,go_cw,True,-13.9259236607264,5.07685382466656,NaN,NaN,0,0,NaN,-0,Rotation_Online,0,1,3,11.6281430262021,0
1bEsoYX9,25,6.91031448609959,-9.79147856110336,go_ccw,False,4.9109140032146,NaN,-15,0,NaN,NaN,-36.8839415603967,NaN,Rotation_Online,1,1,1,0.710664328388111,0
1bEsoYX9,26,-0.115863324657823,-7.67621475356054,stop_cw,True,-3.25892843455159,NaN,NaN,NaN,-15,0,NaN,36.8839415603967,Rotation_Online,0,1,6,28.1273512923621,0
1bEsoYX9,27,-0.660234491665562,-3.87291515200121,stop_0,False,1.24633618148908,17.1893268681677,0,0,NaN,NaN,0,NaN,Rotation_Online,1,1,5,-1.88771746587333,0
1bEsoYX9,28,2.29704405324878,-8.07652987840464,go_ccw,False,-1.01584413442964,1.32043381947574,-15,0,0,0,-36.7224765118345,-0,Rotation_Online,1,1,1,-0.442239726744858,0
1bEsoYX9,29,-4.76364169072622,-0,go_0,False,-8.74037266580376,NaN,0,0,-15,0,-7.09991964463166,36.7224765118345,Rotation_Online,1,1,2,1.83480900396421,0
1bEsoYX9,30,2.25053132625987,1.72619964881767,stop_cw,True,8.31499776650571,3.51591694739892,NaN,NaN,0,0,NaN,7.09991964463166,Rotation_Online,0,1,6,3.69468208217492,0
1bEsoYX9,31,-0.983737777037277,-3.35452901439089,go_0,True,-1.4900788800403,17.2399347540987,NaN,NaN,NaN,NaN,NaN,NaN,Rotation_Online,0,1,2,1.51471145545307,0
1bEsoYX9,32,1.36168281995447,-4.20987073134233,go_ccw,False,-5.69637582277574,NaN,-15,0,NaN,NaN,-36.5782015455268,NaN,Rotation_Online,1,1,1,-4.18333531076364,0
1bEsoYX9,33,2.0374526921255,0.810735219262369,stop_ccw,False,4.02265212585178,-1.45027499237779,0,-15,-15,0,0,36.5782015455268,Rotation_Online,1,1,4,1.97435363353408,0
1bEsoYX9,34,-8.22677022230511,7.0523060078412,go_0,False,-17.1818685105637,NaN,0,0,0,-15,4.2984629037656,-0,Rotation_Online,1,1,2,2.08853147058597,0
1bEsoYX9,35,15.0643490636288,0.943055232471011,stop_ccw,True,21.2599818098986,NaN,NaN,NaN,0,0,NaN,-4.2984629037656,Rotation_Online,0,1,4,1.41127782688125,0
